id,created_at,name,screen_name,verified,followers_count,friends_count,text,description,lang,time_zone,location
646715376525516800,Wed Sep 23 15:58:55 +0000 2015,Julia Gonzalez,JuliaGonzalez9,False,64,74,rt @revistapym: renunció el presidente mundial de volkswagen  http://t.co/v1qk5tupov http://t.co/2t5kp0mdps,estudiante de mercadeo de la universidad eafit  apasionada por el mundo activo de lo digital.,es,NULL,colombia
646715376819130368,Wed Sep 23 15:58:55 +0000 2015,Angel Martinez,AnglMrttnz_,False,62,59,renuncia el presidente de volkswagen tras escándalo http://t.co/ng9ywbun0s,ser natural es la más difícil de las poses.,es,pacific time (us & canada),centro  tabasco 
646715376949051392,Wed Sep 23 15:58:55 +0000 2015,Ines Olmos,IOlmos2022,False,130,493,dimite el presidente de volkswagen tras el escándalo de manipulación en eeuu: (añade declaraciones de consejo ... http://t.co/ztryqlqmk3,NULL,es,NULL,veracruz
646715381445435392,Wed Sep 23 15:58:56 +0000 2015,MarcelloLipi,MarcelloLipi,False,524,885,rt @eldiarioes: dimite el presidente de volkswagen por el escándalo de la manipulación de emisiones http://t.co/waodskyuyb http://t.co/zzqw…,una tara universal.,es,NULL,madrid
646715381919277056,Wed Sep 23 15:58:57 +0000 2015,SegundoaSegundo.com,NotiSaS,False,8425,4800,renuncia director ejecutivo de volkswagen por manipulación de emisiones de gases http://t.co/mkqhu0lqcm,periodico digital de chihuahua  méxico. http://www.segundoasegundo.com ¡síguenos! ¡followback,es,chihuahua,üt: 19.438669 -99.20165
646715384209367040,Wed Sep 23 15:58:57 +0000 2015,jesus silva cruz,jesussilvacruz1,False,195,108,rt @univ_cartera: renuncia el presidente de volkswagen http://t.co/bhjielsj6o http://t.co/1k7y38ug92,NULL,es,NULL,pinonal
646715385094385665,Wed Sep 23 15:58:57 +0000 2015,alexander cedeño,CedenoOmaroac2,False,24,53,dimite el presidente de volkswagen tras el escándalo de la manipulación: el presidente de volkswagen  martin w... http://t.co/ho72m2toxd,lic.omar alexander cedeño castillo. maestro  músico  terapeuta  masajista  bilingüe  informático  entre otras cosa más...,es,NULL,
646715388835852289,Wed Sep 23 15:58:58 +0000 2015,Romer 1402,romer1402,False,542,733,rt @kicobautista: volkswagen adulteró 11 millones de automóviles en todo el mundo http://t.co/d3oqspjkdf,etc etc etc........,es,NULL,monagas
646715395567693824,Wed Sep 23 15:59:00 +0000 2015,Claus Espinoza,ClausEspinoza,False,934,633,lo logre después de dos horas (@ volkswagen bank in puebla  pue) https://t.co/qffztgfj6b,apasionada en el suplemento de autos velocidad de @sintesisweb. mkt en @sintesisweb y @losrostros. periodista  administradora  mercadóloga enamorada del amor,es,central time (us & canada),puebla  méxico
646715400470663168,Wed Sep 23 15:59:01 +0000 2015,ADJana ¡Guau! ,AD_Jana,False,8,2,[#adoficial] dimite el presidente de volkswagen tras el escándalo de la manipulación: ... http://t.co/ccjbzjouve #adoficial ¡guau! ,NULL,es,NULL,
646715413540286465,Wed Sep 23 15:59:04 +0000 2015,Laura Pedroza M.,Laurapedrozamar,False,72,330,el escándalo de volkswagen  una tragicomedia en las redes sociales http://t.co/2pqqonjoty,NULL,es,central time (us & canada),
646715415276617729,Wed Sep 23 15:59:05 +0000 2015,Motor 24 horas,motor_24h,False,1258,1916,auf wiedersehen  martin winterkorn! el caso volkswagen se cobra su primera víctima http://t.co/z1lnvkhfot http://t.co/fa1tpkeovk,el mundo del motor al minuto. no te pierdas las últimas noticias,es,NULL,
646715416388042752,Wed Sep 23 15:59:05 +0000 2015,Guepardo Torres ,guepardo201,False,32,79,rt @el_universal_mx: renuncia el presidente de #volkswagen  martin winterkorn  tras escándalo desatado http://t.co/nsdgh5uh2d http://t.co/z…,apoderado agente de seguros y fianzas  ejecutivo comercial,es,eastern time (us & canada),puebla  pue.
646715416195166208,Wed Sep 23 15:59:05 +0000 2015,Coches,GoCoches,False,1406,1010,auf wiedersehen  martin winterkorn! el caso volkswagen se cobra su primera víctima http://t.co/y6gyuyszjz http://t.co/icrb9ddiol,las noticias más interesantes del motor,es,NULL,
646715420574097408,Wed Sep 23 15:59:06 +0000 2015,Rafa Cereceda ,Rafacereceda,True,1997,1871,"¿""that's all volks"" ó ""no se vayan todavía aún hay más""?  https://t.co/ib8fkwqxp3",journalist. editor digital platforms @euronews. tweets mostly in spanish  some en  fr. my own views on the news. rt not... etcetera.,es,madrid,lyon - madrid
646715423581470720,Wed Sep 23 15:59:07 +0000 2015,Isai Pool Flores ,Pool_IF,False,2,1,renuncia el presidente de volkswagen tras escándalo http://t.co/agrpklwjof,vivir para estudiar  no estudiar para vivir.,es,pacific time (us & canada),jalapa  tabasco
646715423736508416,Wed Sep 23 15:59:07 +0000 2015,( ͡° ᴥ ͡°) Un día +★,Adrian_gb11,False,1651,1601,dimite el presidente de volkswagen tras el escándalo de la manipulación: el presidente de volkswagen  martin w... http://t.co/obocz0nv0s,estudiante de ingeniería en la upv. el triunfo del verdadero hombre surge de las cenizas del error. el mejor momento del día es ahora.,es,madrid,valencia
646715425930084352,Wed Sep 23 15:59:07 +0000 2015,Anonymous RT,RTAnons,False,410,93,dimite el presidente de volkswagen tras el escándalo de la manipulación: el presidente de volkswagen  martin w... http://t.co/nuqno8mx3b,anonymous: organización de hactivistas y luchadores para la justicia  la igualdad y la libertad! #anonymousvenezuela,es,pacific time (us & canada),
646715430191566848,Wed Sep 23 15:59:08 +0000 2015,'Aneurys Lominero :',AneurysJavier,False,401,254,dimite el presidente de volkswagen tras el escándalo de la manipulación: el presidente de volkswagen  martin w... http://t.co/evk1ueg4u7,solo cristo salva ♥ busca d' dios que ell siiempre te abrira la puerta ♥ (ツ loss mina (ツ,es,new caledonia,lominero
646715430959124485,Wed Sep 23 15:59:08 +0000 2015,Jose Luis Pedauga,jlpedauga,False,684,1665,auf wiedersehen  martin winterkorn! el caso volkswagen se cobra su primera víctima http://t.co/q6czdmlqyd,NULL,es,saskatchewan,
646715433135943680,Wed Sep 23 15:59:09 +0000 2015,Kenny Quijada,kquijada_ve,False,1876,1034,auf wiedersehen  martin winterkorn! el caso volkswagen se cobra su primera víctima http://t.co/wphkrienwm #motorsport,estudiante de ing. industrial  ex #usonokia  en mi tl encontrarás de todo un poco. caraquista  cristiano.,es,caracas,venezuela
646715433991712768,Wed Sep 23 15:59:09 +0000 2015,Rodriwok ,GoliardoMayor,False,373,651,y acá  en chile despiden a los subordinados  https://t.co/gpwxkvgb4y,la verdad un pelmaso que no sabe tratar a su mujer,es,santiago,chile
646715439209410560,Wed Sep 23 15:59:10 +0000 2015,COROMOTO QUINTERO,lopitayq,False,1615,979,rt @la_patilla: presidente de volkswagen renuncia tras escándalo de manipulación en eeuu http://t.co/ytg3eyr7sn http://t.co/dmddwuy3d1,abuela  madre   tia  hermana,es,caracas,caracas
646715441495298053,Wed Sep 23 15:59:11 +0000 2015,Miguel Ángel,mike_2046,False,63,149,rt @el_pais: el caso 'volkswagen' http://t.co/wxxc9dvz2s ¿qué repercusión podría tener en la salud la manipulación de las emisiones de un c…,responsable dpto. contabilidad en drakefor internacional. donde todos piensan igual nadie piensa mucho.,es,madrid,madrid
646715441558110208,Wed Sep 23 15:59:11 +0000 2015,Padron,moises1935,False,135,210,presidente de volkswagen renuncia tras escándalo de manipulación en eeuu http://t.co/fsdkj29g3d,NULL,es,hawaii,
646715442459897856,Wed Sep 23 15:59:11 +0000 2015,,iNotaMental_,False,558,3,dimite el presidente de volkswagen tras el escándalo de la manipulación: el presidente de volkswagen  martin w... http://t.co/owgouefnal,NULL,es,central time (us & canada),
646715443856678912,Wed Sep 23 15:59:11 +0000 2015,Belén León García,mbeleogar,False,2596,970,rt @mediotic: hola  soy el consejero delegado de volkswagen y esto es jackass,publicista con mente inquieta de por vida. especializada en community management. exprimiendo todo el conocimiento que llega a mis manos.,es,greenland,madrid
646715443126796288,Wed Sep 23 15:59:11 +0000 2015,milenio 2052,Milenio2052,False,6292,6456,dimite el presidente de volkswagen tras el escándalo de la manipulación: el presidente de volkswagen  martin w... http://t.co/du5heracvc,quizás algún día nos deremos cuenta  que perdimos la luna  por andar contando estrellas.,es,NULL,españa
646715445031137280,Wed Sep 23 15:59:12 +0000 2015,Android para todos,pymetic,False,181,174,volkswagen ceo martin winterkorn resigns amid emissions scandal http://t.co/txj2rv80wz,todas las novedades y publicaciones sobre android al instante.,es,athens,
646715446046138368,Wed Sep 23 15:59:12 +0000 2015,El Tocuyo,DElTocuyo,False,947,164,renunció el presidente de volkswagen tras escándalo http://t.co/fitkzocbmf,NULL,es,caracas,
646715449086885888,Wed Sep 23 15:59:13 +0000 2015,先に行く,EkikSelraC,False,143,71,martin winterkorn  ceo de volkswagen  renuncio esta mañana luego de que la epa dio a conocer que instaló un software en 482 mil autos diesel,el éxito sólo se logra rompiéndote la madre... de otra manera serías un suertudo  no una persona exitosa....,es,mexico city,en el fin del mundo
646715448755511296,Wed Sep 23 15:59:13 +0000 2015,ColegioGradosTeleco,COGITTCV,False,5411,5097,el ministerio de industria  energía y turismo expresa a volkswagen su preocupación: titular: el ministerio de ... http://t.co/rwjtj723af,noticias sobre teleco  ingeniería  tics  ciberseguridad... colegio oficial de graduados e ingenieros técnicos telecomunicación comunidad valenciana (cogittcv),es,london,valencia  alicante y castellón
646715453205708800,Wed Sep 23 15:59:14 +0000 2015,Jon Ayllón,JonAyllon,False,164,270,#industria el ministerio de industria  energía y turismo expresa a volkswagen su preocupación: titular: el min... http://t.co/mqds44qmys,twitteando  o sea  aprendiendo  escuchando  ......ing. tec.organizacion industrial,es,NULL,
646715454065479680,Wed Sep 23 15:59:14 +0000 2015,Mirentxu Castro ,MirentxuCastro,False,395,422,dimite el presidente de volkswagen tras el escándalo de la manipulación: el presidente de volkswagen  martin w... http://t.co/ili1my53ne,soy una persona alegre extrovertida que le gusta la música  pintura  y el arte en general .creo que una sonrisa es la mejor manera de empezar el nuevo día.,es,athens,
646715461720276992,Wed Sep 23 15:59:16 +0000 2015,㉿KriñoMlo®,FelMatura,False,516,553,la media cagaita de la #volkswagen !!! 😱,suckmeself!,es,santiago,puente alto-(scl)-chile
646715463129432064,Wed Sep 23 15:59:16 +0000 2015,✪Roy King✪ K⭐️K♠️K♦️,LaParaNacional,False,7449,500,dimite el presidente de volkswagen tras el escándalo de la manipulación: el presidente de volkswagen  martin winterkorn  dimitió hoy ...,tu eres de las k prefieren un #williamlevy k la trate mal k un #bocaepiano k le bregue jevi ✨ #lmfo ✌,es,athens,√  d r santo domingo √ 
646715465880989696,Wed Sep 23 15:59:17 +0000 2015,beautiful review,hugomareshugo,False,48,40,volkswagen : other 2007 gti sedan 1 owner auto leather p 2 package heated seats nice http://t.co/xsmzim22ql http://t.co/1zb4nwj7hm,beautiful review,es,NULL,
646715467319668740,Wed Sep 23 15:59:17 +0000 2015,Javier Pizarro,JavierPizarroG,False,26,21,rt @elmundoes: #ampliamos dimite el consejero delegado del grupo volkswagen  martin winterkorn http://t.co/0stz74nbf4 http://t.co/z9oxl4qyrb,responsable automatización industrial en siemens s.a,es,NULL,madrid
646715470763003904,Wed Sep 23 15:59:18 +0000 2015,Actualité 24,actualite24,False,31485,29,le patron de volkswagen  martin winterkorn  a démissionné http://t.co/613syabh3r,toute l'actualité en france et dans le monde.,es,paris,france
646715474928136193,Wed Sep 23 15:59:19 +0000 2015,El Humanista,EIHumanista1,False,784,33,renunció el presidente de volkswagen tras escándalo http://t.co/pephnwqmkf #noticias #followback,NULL,es,NULL,
646715476563886080,Wed Sep 23 15:59:19 +0000 2015,andrés murúa,amuruas,False,43,112,rt @latercera: renuncia el presidente de volkswagen por el escándalo de motores diésel http://t.co/d8y6yalx4v http://t.co/riuc3tvsnn,NULL,es,santiago,
646715485862559744,Wed Sep 23 15:59:21 +0000 2015,Olliver Reyna,rallyreyna,False,202,163,rt @jodigraphics15: schadstoffwagen - the new #volkswagen logo http://t.co/sx4ykx98sy,loco por los rallies  la familia y mis amigos  con eso soy feliz......,es,NULL,
646715489197117440,Wed Sep 23 15:59:22 +0000 2015,AdsSociales,AdsSociales,False,11544,9006,renuncia el presidente de volkswagen tras escándalo http://t.co/txom2vs68y,agencia de comunicación digital integral  ubicada por la revista merca2.0 en el sitio número 41 del ranking de agencias de marketing digital.,es,mexico city,méxico df
646715493576015873,Wed Sep 23 15:59:23 +0000 2015,Mafer,maferrguez,False,304,115,renuncia el presidente de volkswagen tras escándalo http://t.co/5v3cnrvao8,la moda mi debilidad  el amor y la amistad lo mejor en la vida al igual que mi familia :),es,eastern time (us & canada),cancún  quintana roo.
646715493487763456,Wed Sep 23 15:59:23 +0000 2015,Valentín Varillas,ValeVarillas,False,9919,867,rt @chapus_escobar: mira @valevarillas se viene la tormenta para puebla  todo por aportarle a una sola empresa.  https://t.co/9hofy9sjsv,escribo la tempestad. en al portador de 1 a 2. director general de grupo editorial status.,es,mountain time (us & canada),
646715495652134912,Wed Sep 23 15:59:24 +0000 2015,O s c a r VLC,OscarCa90366367,False,9,16,"la dimisión de ""martin winterkorn""  ceo de volkswagen  era de esperar  las ventajas competitivas hay que ganárselas no amañarlas",NULL,es,NULL,valencia  comunidad valenciana
646715495933063169,Wed Sep 23 15:59:24 +0000 2015,acarreadoen elzocalo,BakenecoRaga,False,71,324,rt @heclops: seguro asael maneja un deshonesto y contaminante volkswagen,soy como un chevy  si me sigues te llevare a la pobreza y al dolor.,es,mexico city,mexico
646715499926056960,Wed Sep 23 15:59:25 +0000 2015,Anonymous Temuco,AnonTemuco,False,790,27,dimite el presidente de volkswagen tras el escándalo de la manipulación: el presidente de volkswagen  martin w... http://t.co/8fmtqyhyoh,activistas y colaboradores de anonymous iberoamerica.[channel irc] #anonymoustemuco,es,santiago,
646715500966334464,Wed Sep 23 15:59:25 +0000 2015,Manuel Tzum ,Nato_Tzum_,False,5,0,renuncia el presidente de volkswagen tras escándalo http://t.co/tdagtdlvgf,no puedes poner un límite a nada. cuanto más sueñas  más lejos llegas.,es,pacific time (us & canada),solidaridad  quintana roo
646715504158048256,Wed Sep 23 15:59:26 +0000 2015,PortalAutomotriz,Portalautomotri,False,3220,741,renuncia el jefe de @volkswagen por el escándalo de las emisiones #volkswagen #volkswagengate #vwgate http://t.co/ysqqrxevmf,es una referencia obligada para la comunidad automotriz.,es,mexico city,méxico
646715507547205632,Wed Sep 23 15:59:27 +0000 2015,Jenny,jennyjuarez21,False,352,134,renuncia el presidente de volkswagen tras escándalo http://t.co/bzjuqq5ya4,es mi vida y la vivo como quiero siempre y cuando sin lastimar a terceros  has lo mismo y seras feliz ;),es,eastern time (us & canada),cancún  quintana roo.
646715512416636928,Wed Sep 23 15:59:28 +0000 2015,G,elgeorge13,False,254,1155,rt @el_universal_mx: renuncia el presidente de #volkswagen  martin winterkorn  tras escándalo desatado http://t.co/nsdgh5uh2d http://t.co/z…,NULL,es,mountain time (us & canada),
646715514132152324,Wed Sep 23 15:59:28 +0000 2015,Nuria Osborne,NuriaOsborne,False,3041,0,dimite el presidente de volkswagen tras el escándalo de la manipulación: el presidente de volkswagen  martin w... http://t.co/tfb49vr9bw,NULL,es,madrid,
646715515172335616,Wed Sep 23 15:59:28 +0000 2015,Jackson Pilonetto,jkfling,False,35387,60,alemanha investiga volkswagen por manipulação de mercado: regulador avalia se houve negociação irregular das a... http://t.co/b4skohoznx,hoje dia 07/07/2015 conto com 1 650.830 milhões de tweets  sou o maior twittador do brasil.,es,brasilia,pato branco
646715516015411200,Wed Sep 23 15:59:29 +0000 2015,Laura Llosa,LauraLlosa,False,3016,232,dimite el presidente de volkswagen tras el escándalo de la manipulación: el presidente de volkswagen  martin w... http://t.co/89hyrmudit,NULL,es,madrid,
646715517944770560,Wed Sep 23 15:59:29 +0000 2015,Jordi Cortazar,JordiCortazar,False,2987,2,dimite el presidente de volkswagen tras el escándalo de la manipulación: el presidente de volkswagen  martin w... http://t.co/bouuirak84,NULL,es,madrid,
646715518586589184,Wed Sep 23 15:59:29 +0000 2015,Noticiactual,noticiactual,False,25,18,auf wiedersehen  martin winterkorn! el caso volkswagen se cobra su primera víctima - http://t.co/h5vljjofpy,NULL,es,madrid,
646715520457158656,Wed Sep 23 15:59:30 +0000 2015,109AÑOS,eltiburonoax,False,318,899,otro escándalo como el de ohl https://t.co/abneqih6p2,muere la abuela más grande de oaxaca  a los 109 años. 1905 - 2015.,es,NULL,oaxaca  méxico
646715521434423296,Wed Sep 23 15:59:30 +0000 2015,Rocio Zambrano,RocioMZambrano,False,3045,2,dimite el presidente de volkswagen tras el escándalo de la manipulación: el presidente de volkswagen  martin w... http://t.co/nebomubfuj,NULL,es,madrid,
646715522797711360,Wed Sep 23 15:59:30 +0000 2015,superb deals,elpidiotellez,False,44,40,06-09 vw volkswagen passat b6 3.6 -  front map / dome light / sunroof switch http://t.co/xxwe1sp3gr http://t.co/kjgfndbldd,superb deals,es,NULL,
646715523284103168,Wed Sep 23 15:59:30 +0000 2015,Eto pg,hectorpg09,False,83,271,rt @excelsior: ceo de volkswagen renuncia en medio del escándalo. http://t.co/dqboqzfbmp http://t.co/cwcfrdnh4i,hola  méxico del cambio verdadero...,es,central time (us & canada),
646715523951030272,Wed Sep 23 15:59:30 +0000 2015,Noticias Online,rtatodo2k15,False,61,169,dimite el presidente de volkswagen tras el escándalo de la manipulación: el presidente de volkswagen  martin w... http://t.co/rmf3felwxr,noticias nacionales e internacionales. si quieres estar atento a todas nuestras noticias puedes seguirnos.,es,NULL,argentina
646715527298187264,Wed Sep 23 15:59:31 +0000 2015,Para Tu Día A Día,ParaTuDiaADia,False,524,1090,motor: auf wiedersehen  martin winterkorn! el caso volkswagen se cobra su primera víctima http://t.co/doyvr3kim7,te cuento lo más interesante de la red para tu vida diaria ¡y me encantará seguirte!,es,NULL,españa
646715534743076864,Wed Sep 23 15:59:33 +0000 2015,La verda vero.,Hispanovajoj,False,27,51,@hispanovajoj la akcioj de volkswagen rapide resaniĝas. en la lastaj du tagoj ĝi perdis 35% de ĝia valororaĵo.,hispana #esperanto studanto. mi skribas ĉi tie novaĵojn pri mia lando kaj la mondo. bonvolu  korektu min se erarus. bonvenon!,es,NULL,madrido.
646715539352477696,Wed Sep 23 15:59:34 +0000 2015,luis valerio hernand,bogar771,False,88,326,rt @el_universal_mx: renuncia el presidente de #volkswagen  martin winterkorn  tras escándalo desatado http://t.co/nsdgh5uh2d http://t.co/z…,NULL,es,NULL,
646715542364123136,Wed Sep 23 15:59:35 +0000 2015,Nuri Giol ,nurigiol,False,19,64,rt @elhuffpost: ¿te va a afectar el escándalo si tienes un volkswagen en españa? http://t.co/ocvwk5hhxv http://t.co/79wv2kmkfu,je suis prest,es,madrid,
646715545274871808,Wed Sep 23 15:59:36 +0000 2015,aDrean,AdreanSoda,False,344,275,renuncia presidente de volkswagen tras escándalo http://t.co/n1q8jjiyqf http://t.co/gmrjzsey9y,marketero  emprendedor  consultor  melomano  critico  informático  socialholic  brand manager @protonemx @theatomicsoda #cadenapolitica #marketerosnocturnos,es,central time (us & canada),toluca   mexico
646715546612797440,Wed Sep 23 15:59:36 +0000 2015,ANZOATEGUI INFORMA,ANZINFORMA,False,417,236,el presidente de volkswagen  martin winterkorn  dimitió hoy a causa del escándalo por la manipulación de las… http://t.co/vbjkyhxc5o,canal 24hrs infociudad-transito: vialidad ser.púb.e/s sin gas/luz/reporta sin @ solo vía dm ej.:d anzinforma + reporte / sigue ☞ @rednacionalve / no publicidad,es,caracas,venezuela
646715546717716480,Wed Sep 23 15:59:36 +0000 2015,El Perro Erudito,ElPerroErudito,False,255,59,china  volkswagen y el bce siguen en boca de todos a nivel global: los datos de china decepcionan  ceo de vw e... http://t.co/xfhk2vs8bb,noticias de perú  españa y del mundo  minuto a minuto  en tiempo real.,es,lima,
646715547674116096,Wed Sep 23 15:59:36 +0000 2015,Felipe Reyes,FlipeRyss,False,60,59,renuncia el presidente de volkswagen tras escándalo http://t.co/jpfcok3uh1,a veces  es necesario caer  para ver quienes están contigo en tus peores momentos.,es,pacific time (us & canada),tacotalpa  tabasco 
646715548613627904,Wed Sep 23 15:59:36 +0000 2015,Bea,BeatrizMoreno77,False,20,61,rt @miotroyo2parte: hay que ver el lado positivo de las cosas. gracias al escándalo de volkswagen  hemos aprendido todos cómo se escribe vo…,NULL,es,madrid,cadiz
646715548563341312,Wed Sep 23 15:59:36 +0000 2015,Laura G. Cabanillas,lgcabanillas,False,268,175,estaba claro: al final el ceo de volkswagen ha dimitido http://t.co/bsrds8xgga,periodista en @bolsamania.,es,madrid,madrid
646715548743499776,Wed Sep 23 15:59:36 +0000 2015,Estefanny Asto,Estefy1854,False,5040,421,china  volkswagen y el bce siguen en boca de todos a nivel global http://t.co/2lyvkjfivt,bailar es mi pasión.,es,lima,trujillo  peru
646715551503532032,Wed Sep 23 15:59:37 +0000 2015,lalovillarrica,silva_eduardo9,False,1576,1999,rt @dfinanciero: acciones de volkswagen suben más de 4% tras violentas caídas del lunes y martes http://t.co/0mztjo3b1y http://t.co/c3aaoxc…,hombre de comunicaciones  en codelco  barrick pascua lama  con una presidenta  ahora en el sur mapuche. perseguido por que no reniego de mis amigos,es,brasilia,pucón chile
646715553093165056,Wed Sep 23 15:59:37 +0000 2015,Alex Carrillo ,AlexxCarrllo,False,63,59,renuncia el presidente de volkswagen tras escándalo http://t.co/hr2dmplarh,los recuerdos reales  no están en las fotos  están en el corazón.,es,pacific time (us & canada),huimanguillo  tabasco 
646715554363912192,Wed Sep 23 15:59:38 +0000 2015,Gilda Paredes,GildaParedes85,False,276,977,el presidente de volkswagen  martin winterkorn  dimitió hoy a causa del escándalo por la manipulación de las… http://t.co/o3yrlpjnmz,la vida es corta: rompe las reglas  perdona rápido  besa lento  ama de verdad y nunca dejes de  sonreír... #vivefeliz,es,pacific time (us & canada),puerto la cruz 
646715556133863424,Wed Sep 23 15:59:38 +0000 2015,Conecta Argentina,ConectArgentina,False,93,146,renunció el presidente de volkswagen  tras el escándalo por emisiones de gases http://t.co/waptrkv4hb http://t.co/grfnitekun,en conecta argentina te conectamos con la actualidad de argentina a través de los principales medios del país. un servicio de @teleameweb,es,pacific time (us & canada),argentina
646715558973587457,Wed Sep 23 15:59:39 +0000 2015,FmMundo 98.1,fmmundo,False,25031,2722,el presidente ejecutivo de volkswagen  martin winterkorn  renunció tras escándalo http://t.co/81nsncogbu,la estación de radio más completa del ecuador  una programación premium. música e información permanente  24 horas al día! quito 98.1. dirigida por @cdaponce,es,central time (us & canada),quito  ecuador 98.1 fm
646715566141644800,Wed Sep 23 15:59:41 +0000 2015,Onda Cero,ondacero,False,2310,1481,"dimite el ceo de volkswagen por el escándalo de las emisiones: ""no he hecho nada malo"" http://t.co/pelotv9nqe http://t.co/fpsk5pzz16",NULL,es,madrid,
646715567982952448,Wed Sep 23 15:59:41 +0000 2015,Joaquín García ,jayalorca,False,69,258,rt @la_ser: última hora | dimite el presidente de volkswagen tras el escándalo por trucar coches http://t.co/zpwyao7zc9,NULL,es,NULL,
646715572395319296,Wed Sep 23 15:59:42 +0000 2015,luscious item,georgecuervoge4,False,63,40,"18"" audi s line  a4 a5 a6 s4 s5 tt volkswagen passat wheels matte black http://t.co/tscvdzcdt0 http://t.co/wu1vzgbgkd",luscious item,es,NULL,
646715576669356032,Wed Sep 23 15:59:43 +0000 2015,Isabella Monii,isabellamonii,False,7,6,renuncia el presidente de volkswagen tras escándalo http://t.co/zb73qnhlov,orgullosamente y #psicologa.,es,mexico city,méxico
646715582755250176,Wed Sep 23 15:59:44 +0000 2015,Ana G. Ruiz,AnaShaki,False,260,1246,rt @davosobserver: dimite el presidente ejecutivo del grupo volkswagen  martin winterkorn http://t.co/bpk5ekwyio vía @elmundoes,si algo sale mal desmond hume es mi constante.,es,london,garru
646715584072273920,Wed Sep 23 15:59:45 +0000 2015,Noticias Puntual,NoticiasPuntual,False,1978,1743,gobierno alemán afirmó desconocer caso volkswagen  http://t.co/wc31tvp05i,acontecer mundial noticioso en un sólo sitio #noticiaspuntual - noticias al instante.,es,caracas,venezuela
646715587444342784,Wed Sep 23 15:59:46 +0000 2015,berthaalicia galindo,berthaliciag,False,940,796,rt @alcanzandohoy: renuncia el ceo de vw @berthaliciag  https://t.co/hf33naedmp,periodista/conductora y productora de alcanzando el conocimiento,es,mexico city,mexico
646715588132278273,Wed Sep 23 15:59:46 +0000 2015,Las Ultimas Noticias,nueva_noticia,False,5488,3545,#noticias #politica soria expresa a volkswagen su preocupación y le pide información: madrid  23 sep (efe).- e... http://t.co/mcxmgh1rao,los tweets con las #ultimas #noticias !,es,NULL,
646715590485393408,Wed Sep 23 15:59:46 +0000 2015,Arturo Fernandez,arturo_lom82,False,535,867,rt @joltrajr: ¿cómo lograba volkswagen hacer trampas en las pruebas a sus coches? http://t.co/xeocioo2zg http://t.co/cnxegwnkhn,amante del arte  pintura  musica  escultura  arquitectura y de todo lo que sea hermoso y alegre el corazon,es,NULL,
646715593597415424,Wed Sep 23 15:59:47 +0000 2015,Noviosღ,ParejaCursis,False,552389,246,rt @michelpesquera: también en alemania se cuecen habas #volkswagen a ver qué sanciones les impone el gobierno!  también que se les sancion…,♥escribiendo las mejores frases sobre el amor y la vida en 140 caracteres o menos! ♥,es,central america,latinoamerica.
646715593744236548,Wed Sep 23 15:59:47 +0000 2015,Dichos del Abuelo,DichosDelAbuelo,False,1034941,181,rt @michelpesquera: también en alemania se cuecen habas #volkswagen a ver qué sanciones les impone el gobierno!  también que se les sancion…,las frases de nuestros abuelos en tweets. saludos a todos los nietecitos,es,eastern time (us & canada),en tu infancia
646715596164472832,Wed Sep 23 15:59:48 +0000 2015,cardanalb,cardanalb,False,21,141,rt @libertaddigital: dimite el presidente de volkswagen http://t.co/rbvpw8oiaw,NULL,es,NULL,
646715599079342080,Wed Sep 23 15:59:48 +0000 2015,Germán OC,germanocalcaneo,False,261,191,rt @el_universal_mx: renuncia el presidente de #volkswagen  martin winterkorn  tras escándalo desatado http://t.co/nsdgh5uh2d http://t.co/z…,consutor. maestría en opinión pública y marketing político.,es,eastern time (us & canada),
646715600186777601,Wed Sep 23 15:59:49 +0000 2015, NOE,_noecano,False,265,591,rt @eleconomistaes: por cierto ¿sabéis cómo se descubrió el fraude de volkswagen?http://t.co/jzkpbe9w4b,NULL,es,america/argentina/buenos_aires,parana entre rios
646715601512202240,Wed Sep 23 15:59:49 +0000 2015,Joha ,Joha_Contreras,False,1649,941,primera víctima del escándalo de las emisiones: el ceo de volkswagen “se quita de en medio”: http://t.co/dnfbks2ws4,venezolana. comunicadora social  productora de radio y tv  #smm  a veces opino. snapchat @joha_contreras,es,guadalajara,gdl/mx 
646715604011843584,Wed Sep 23 15:59:50 +0000 2015,mariela ,mar_mariell,False,572,801,renuncia el jefe de volkswagen tras escándalo de manipulación de emisiones: martin winterkorn  director ejecut... http://t.co/z8il5qcnsk,all you need is love,es,central time (us & canada),
646715607098855425,Wed Sep 23 15:59:50 +0000 2015,Cristian Arellano,cristian_are,False,871,1700,volkswagen chief winterkorn resigns: volkswagen chief executive martin winterkorn resigns following the revela... http://t.co/gn98mthv7u,interesado en las noticias del mundo. lo importante e interesante se retwittea  no implicando reconocimiento alguno. las opiniones expresadas aquí son propias.,es,london,
646715607417798656,Wed Sep 23 15:59:50 +0000 2015,Bolsa al minuto,bolsaalminuto,False,1091,67,la industria automotriz alemana critica la manipulación de volkswagen http://t.co/moc505cp4c #mercados,toda la información de los mercados en tiempo real #ibex35 #dowjones #nasdaq #nikkei #ipc #merval #ipsa #igbc #ftse100 #eurostoxx50 #metales #commodities,es,NULL,
